season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,fours,sixes,strikeRate,isNotOut,runningScore,runningOver,captain or not
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,SK Raina,Suresh Raina,25,20,0,2,125,out, 3/ 86,10.2,Player
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,MS Dhoni,MS Dhoni,0,1,0,0,0,out, 4/ 86,10.3,Captain
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,DJ Bravo,Dwayne Bravo,20,15,2,1,133.33,out, 6/ 119,14.5,Player
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,RA Jadeja,Ravindra Jadeja,19,10,1,1,190,out, 8/ 147,17.2,Player
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,P Negi,Pawan Negi,3,3,0,0,100,out, 7/ 126,15.3,Player
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,R Ashwin,Ravichandran Ashwin,23,12,2,1,191.66,out, 9/ 161,18.4,Player
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,MM Sharma,Mohit Sharma,3,3,0,0,100,notout,,,Player
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,A Nehra,Ashish Nehra,0,1,0,0,0,out, 10/ 162,18.6,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,CH Gayle,Chris Gayle,27,26,4,1,103.84,out, 1/ 41,5.6,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,V Kohli,Virat Kohli,12,18,0,0,66.66,out, 2/ 46,7.3,Captain
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,AB de Villiers,AB de Villiers,66,38,4,4,173.68,out, 3/ 159,18.4,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,Mandeep Singh,Mandeep Singh,54,34,7,2,158.82,notout,,,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,KD Karthik,Dinesh Karthik,8,3,0,1,266.66,out, 4/ 177,19.3,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,SN Khan,Sarfaraz Khan,1,1,0,0,100,notout,,,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,AM Rahane,Ajinkya Rahane,42,39,4,0,107.69,out, 5/ 87,13.6,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,SR Watson,Shane Watson,10,5,2,0,200,out, 1/ 14,1.6,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,SV Samson,Sanju Samson,5,8,0,0,62.5,out, 2/ 33,4.5,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,SPD Smith,Steven Smith,12,13,1,0,92.3,out, 3/ 55,8.1,Captain
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,KK Nair,Karun Nair,12,13,2,0,92.3,out, 4/ 79,12.1,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,DJ Hooda,Deepak Hooda,11,14,0,0,78.57,out, 9/ 99,16.5,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,JP Faulkner,James Faulkner,4,4,1,0,100,out, 6/ 92,14.4,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,STR Binny,Stuart Binny,0,1,0,0,0,out, 7/ 92,14.5,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,CH Morris,Chris Morris,0,3,0,0,0,out, 8/ 95,15.6,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,Ankit Sharma,Ankit Sharma,7,5,1,0,140,notout,,,Player
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RR,2,DS Kulkarni,Dhawal Kulkarni,3,9,0,0,33.33,out, 10/ 109,18.6,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,CH Gayle,Chris Gayle,41,43,2,3,95.34,out, 4/ 80,13.3,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,V Kohli,Virat Kohli,12,9,1,1,133.33,out, 1/ 23,4.1,Captain
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,AB de Villiers,AB de Villiers,1,3,0,0,33.33,out, 2/ 25,4.6,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,Mandeep Singh,Mandeep Singh,4,7,0,0,57.14,out, 3/ 36,7.1,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,KD Karthik,Dinesh Karthik,28,26,4,0,107.69,out, 5/ 107,16.2,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,SN Khan,Sarfaraz Khan,31,21,4,0,147.61,out, 8/ 139,19.5,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,D Wiese,David Wiese,12,7,0,1,171.42,out, 6/ 125,18.2,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,HV Patel,Harshal Patel,2,2,0,0,100,out, 7/ 138,19.3,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,MA Starc,Mitchell Starc,1,1,0,0,100,notout,,,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,RCB,1,S Aravind,Sreenath Aravind,0,1,0,0,0,notout,,,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,DR Smith,Dwayne Smith,17,12,3,0,141.66,out, 1/ 21,3.1,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,MEK Hussey,Michael Hussey,56,46,3,2,121.73,out, 4/ 108,16.3,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,F du Plessis,Faf du Plessis,21,22,2,0,95.45,out, 2/ 61,9.2,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,SK Raina,Suresh Raina,0,2,0,0,0,out, 3/ 61,9.4,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,MS Dhoni,MS Dhoni,26,29,1,0,89.65,out, 7/ 139,19.4,Captain
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,P Negi,Pawan Negi,12,6,0,1,200,out, 5/ 135,18.5,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,DJ Bravo,Dwayne Bravo,0,1,0,0,0,out, 6/ 135,18.6,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,RA Jadeja,Ravindra Jadeja,0,0,0,0,-,notout,,,Player
2015,829821,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",Ranchi,India,CSK,2,R Ashwin,Ravichandran Ashwin,1,1,0,0,100,notout,,,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,LMP Simmons,Lendl Simmons,68,45,8,3,151.11,out, 3/ 120,12.1,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,PA Patel,Parthiv Patel,0,3,0,0,0,out, 1/ 1,0.5,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,RG Sharma,Rohit Sharma,50,26,6,2,192.3,out, 2/ 120,11.6,Captain
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,KA Pollard,Kieron Pollard,36,18,2,3,200,out, 4/ 191,18.5,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,AT Rayudu,Ambati Rayudu,36,24,0,3,150,notout,,,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,HH Pandya,Hardik Pandya,0,2,0,0,0,out, 5/ 191,19.2,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,Harbhajan Singh,Harbhajan Singh,6,3,0,1,200,notout,,,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,DR Smith,Dwayne Smith,57,48,9,1,118.75,out, 2/ 88,11.5,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,MEK Hussey,Michael Hussey,4,9,1,0,44.44,out, 1/ 22,4.4,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,SK Raina,Suresh Raina,28,19,3,1,147.36,out, 3/ 99,13.3,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,MS Dhoni,MS Dhoni,18,13,1,1,138.46,out, 5/ 124,15.5,Captain
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,DJ Bravo,Dwayne Bravo,9,6,0,1,150,out, 4/ 108,14.3,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,P Negi,Pawan Negi,3,5,0,0,60,out, 7/ 134,17.3,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,F du Plessis,Faf du Plessis,1,3,0,0,33.33,out, 6/ 125,16.2,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,RA Jadeja,Ravindra Jadeja,11,8,1,0,137.5,notout,,,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,R Ashwin,Ravichandran Ashwin,2,4,0,0,50,out, 8/ 137,18.2,Player
2015,829823,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",Kolkata,India,CSK,2,MM Sharma,Mohit Sharma,21,7,1,2,300,notout,,,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,G Gambhir,Gautam Gambhir,0,8,0,0,0,out, 1/ 4,1.4,Captain
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,JH Kallis,Jacques Kallis,72,46,5,3,156.52,out, 4/ 145,18.2,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,MK Pandey,Manish Pandey,64,53,6,2,120.75,out, 2/ 135,16.6,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,RV Uthappa,Robin Uthappa,1,2,0,0,50,out, 3/ 144,17.6,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,YK Pathan,Yusuf Pathan,4,4,0,0,100,notout,,,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,Shakib Al Hasan,Shakib Al Hasan,1,2,0,0,50,out, 5/ 149,18.6,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,SA Yadav,Suryakumar Yadav,13,5,3,0,260,notout,,,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,MEK Hussey,Michael Hussey,3,13,0,0,23.07,out, 1/ 24,4.4,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,AP Tare,Aditya Tare,24,22,2,1,109.09,out, 2/ 40,7.5,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,AT Rayudu,Ambati Rayudu,48,40,4,0,120,out, 4/ 106,16.1,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,RG Sharma,Rohit Sharma,27,20,0,1,135,out, 3/ 101,15.2,Captain
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,KA Pollard,Kieron Pollard,6,8,0,0,75,notout,,,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,CJ Anderson,Corey Anderson,2,8,0,0,25,out, 5/ 113,18.1,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,Harbhajan Singh,Harbhajan Singh,0,2,0,0,0,out, 6/ 113,18.3,Player
2014,729279,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,2,CM Gautam,Chidhambaram Gautam,7,7,1,0,100,out, 7/ 122,19.6,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,MA Agarwal,Mayank Agarwal,6,10,0,0,60,out, 1/ 15,2.6,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,M Vijay,Murali Vijay,18,20,1,1,90,out, 4/ 35,7.1,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,KD Karthik,Dinesh Karthik,0,1,0,0,0,out, 2/ 16,3.3,Captain
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,MK Tiwary,Manoj Tiwary,1,3,0,0,33.33,out, 3/ 17,4.1,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,JP Duminy,Jean-Paul Duminy,67,48,4,3,139.58,notout,,,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,LRPL Taylor,Ross Taylor,43,39,4,0,110.25,notout,,,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,2,PA Patel,Parthiv Patel,37,28,5,1,132.14,out, 2/ 62,8.5,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,2,NJ Maddinson,Nic Maddinson,4,6,1,0,66.66,out, 1/ 6,1.5,Player
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,2,V Kohli,Virat Kohli,49,38,2,3,128.94,notout,,,Captain
2014,729281,DC v RCB,DC,RCB,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,2,Yuvraj Singh,Yuvraj Singh,52,29,3,5,179.31,notout,,,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,1,DR Smith,Dwayne Smith,66,43,6,3,153.48,out, 2/ 161,16.2,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,1,BB McCullum,Brendon McCullum,67,45,4,5,148.88,out, 1/ 123,12.4,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,1,SK Raina,Suresh Raina,24,19,2,0,126.31,out, 3/ 185,18.4,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,1,MS Dhoni,MS Dhoni,26,11,3,1,236.36,out, 4/ 205,19.6,Captain
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,1,DJ Bravo,Dwayne Bravo,8,3,0,1,266.66,notout,,,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,CA Pujara,Cheteshwar Pujara,13,10,2,0,130,out, 2/ 38,3.4,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,V Sehwag,Virender Sehwag,19,10,4,0,190,out, 1/ 31,2.6,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,GJ Maxwell,Glenn Maxwell,95,43,15,2,220.93,out, 4/ 167,15.4,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,AR Patel,Axar Patel,2,3,0,0,66.66,out, 3/ 52,5.1,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,DA Miller,David Miller,54,37,3,3,145.94,notout,,,Player
2014,729283,CSK v KXIP,CSK,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,GJ Bailey,George Bailey,17,10,2,0,170,notout,,,Captain
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,AJ Finch,Aaron Finch,2,5,0,0,40,out, 1/ 2,0.5,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,S Dhawan,Shikhar Dhawan,38,34,3,1,111.76,out, 2/ 77,11.3,Captain
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,DA Warner,David Warner,32,35,1,0,91.42,out, 3/ 82,13.2,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,KL Rahul,KL Rahul,20,18,1,1,111.11,out, 4/ 108,16.6,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,DJG Sammy,Daren Sammy,6,11,0,0,54.54,out, 5/ 111,17.3,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,Y Venugopal Rao,Venugopal Rao,16,12,1,0,133.33,notout,,,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,KV Sharma,Karn Sharma,4,5,0,0,80,out, 6/ 130,19.4,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,1,DW Steyn,Dale Steyn,0,0,0,0,-,notout,,,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,AM Nayar,Abhishek Nayar,4,3,1,0,133.33,out, 1/ 4,0.3,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,AM Rahane,Ajinkya Rahane,59,53,6,0,111.32,out, 4/ 108,15.6,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,SV Samson,Sanju Samson,3,9,0,0,33.33,out, 2/ 15,3.3,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,SR Watson,Shane Watson,3,7,0,0,42.85,out, 3/ 31,6.2,Captain
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,STR Binny,Stuart Binny,48,32,4,1,150,notout,,,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,BJ Hodge,Brad Hodge,1,8,0,0,12.5,out, 5/ 111,17.4,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,R Bhatia,Rajat Bhatia,4,3,1,0,133.33,out, 6/ 121,18.3,Player
2014,729285,SRH v RR,SRH,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,JP Faulkner,James Faulkner,8,2,2,0,400,notout,,,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,MEK Hussey,Michael Hussey,16,15,2,0,106.66,out, 1/ 20,3.5,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,AP Tare,Aditya Tare,17,18,2,0,94.44,out, 2/ 52,6.5,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,AT Rayudu,Ambati Rayudu,35,37,1,0,94.59,out, 5/ 101,16.3,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,RG Sharma,Rohit Sharma,2,5,0,0,40,out, 3/ 60,9.1,Captain
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,KA Pollard,Kieron Pollard,3,7,0,0,42.85,out, 4/ 70,11.2,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,CJ Anderson,Corey Anderson,18,19,2,0,94.73,out, 6/ 101,16.4,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,Harbhajan Singh,Harbhajan Singh,8,8,1,0,100,out, 8/ 110,18.5,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,Z Khan,Zaheer Khan,0,2,0,0,0,out, 7/ 101,17.2,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,SL Malinga,Lasith Malinga,2,4,0,0,50,out, 9/ 113,19.4,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,PP Ojha,Pragyan Ojha,1,5,0,0,20,notout,,,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,1,JJ Bumrah,Jasprit Bumrah,1,1,0,0,100,notout,,,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,NJ Maddinson,Nic Maddinson,12,8,2,0,150,out, 1/ 16,2.6,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,PA Patel,Parthiv Patel,57,45,7,0,126.66,notout,,,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,V Kohli,Virat Kohli,0,2,0,0,0,out, 2/ 17,3.3,Captain
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,Yuvraj Singh,Yuvraj Singh,0,2,0,0,0,out, 3/ 17,3.5,Player
2014,729287,RCB v MI,RCB,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,AB de Villiers,AB de Villiers,45,48,3,1,93.75,notout,,,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KKR,1,JH Kallis,Jacques Kallis,0,1,0,0,0,out, 1/ 1,0.1,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KKR,1,G Gambhir,Gautam Gambhir,0,4,0,0,0,out, 2/ 11,1.4,Captain
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KKR,1,MK Pandey,Manish Pandey,48,42,5,0,114.28,out, 3/ 75,10.6,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KKR,1,RV Uthappa,Robin Uthappa,55,41,6,1,134.14,out, 4/ 132,16.6,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KKR,1,Shakib Al Hasan,Shakib Al Hasan,30,22,2,1,136.36,notout,,,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KKR,1,YK Pathan,Yusuf Pathan,11,8,1,0,137.5,out, 5/ 157,19.4,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KKR,1,SA Yadav,Suryakumar Yadav,8,3,2,0,266.66,notout,,,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,M Vijay,Murali Vijay,0,2,0,0,0,out, 1/ 10,0.5,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,MA Agarwal,Mayank Agarwal,26,14,3,0,185.71,out, 2/ 39,3.6,Player
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,KD Karthik,Dinesh Karthik,56,40,5,2,140,out, 4/ 118,14.3,Captain
2014,729289,KKR v DC,KKR,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,LRPL Taylor,Ross Taylor,6,9,1,0,66.66,out, 3/ 60,6.6,Player
